ResponseId,Age,Gender,Sexuality,Country,EdLevel,LearnCode,Employment,ConvertedCompYearly,YearsLearnPro,Degree
74627,18-24 years old,Woman,LGBT / Non-hetero,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,12372.0,1.0,Yes
74630,25-34 years old,Man,Straight / Heterosexual,Brazil,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Both,Employed,15120.0,4.0,Yes
74633,35-44 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Traditional,"Independent contractor, freelancer, or self-employed",12924.0,1.0,Yes
74641,35-44 years old,Man,Straight / Heterosexual,Argentina,Some college/university study without earning a degree,Non-traditional,Employed,29196.0,2.0,No
74662,25-34 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,58413.0,13.0,Yes
74698,25-34 years old,Man,LGBT / Non-hetero,Brazil,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Traditional,Employed,54972.0,0.0,Yes
74722,18-24 years old,Man,Straight / Heterosexual,Costa Rica,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,24000.0,2.5,Yes
74752,35-44 years old,Man,Straight / Heterosexual,Costa Rica,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Both,Employed,75600.0,4.0,Yes
74754,35-44 years old,Other,LGBT / Non-hetero,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Traditional,Employed,22536.0,15.0,Yes
74791,25-34 years old,Man,LGBT / Non-hetero,Colombia,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,28248.0,4.0,Yes
74795,25-34 years old,Woman,LGBT / Non-hetero,Paraguay,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,12324.0,5.0,Yes
74824,25-34 years old,Man,Straight / Heterosexual,Spain,"Other doctoral degree (Ph.D., Ed.D., etc.)",Non-traditional,"Independent contractor, freelancer, or self-employed",,4.0,Yes
74833,18-24 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,15120.0,3.0,Yes
74836,18-24 years old,Man,LGBT / Non-hetero,Spain,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Both,Student,,,No
74931,25-34 years old,Man,LGBT / Non-hetero,Uruguay,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Traditional,Employed,460260.0,7.0,Yes
74942,25-34 years old,Man,Straight / Heterosexual,Colombia,"Professional degree (JD, MD, etc.)",Non-traditional,Employed,28248.0,5.0,Yes
74944,18-24 years old,Man,Straight / Heterosexual,Peru,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,12420.0,5.0,Yes
74966,> 45 years old,Man,Straight / Heterosexual,Spain,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,37834.0,7.0,Yes
74969,35-44 years old,Man,Straight / Heterosexual,Chile,Some college/university study without earning a degree,Both,"Independent contractor, freelancer, or self-employed",28740.0,2.0,No
74979,25-34 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,17040.0,1.0,Yes
74990,25-34 years old,Man,LGBT / Non-hetero,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,23640.0,3.0,Yes
75001,25-34 years old,Man,Straight / Heterosexual,Mexico,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,38594.0,2.0,Yes
75004,25-34 years old,Man,LGBT / Non-hetero,Peru,"Professional degree (JD, MD, etc.)",Non-traditional,Employed,3552.0,2.0,Yes
75015,25-34 years old,Man,Straight / Heterosexual,Chile,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Both,Employed,25584.0,4.0,Yes
75016,25-34 years old,Man,Straight / Heterosexual,Guatemala,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,18876.0,11.0,Yes
75054,25-34 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,1920.0,7.5,Yes
75060,18-24 years old,Man,Straight / Heterosexual,Argentina,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,35028.0,5.5,Yes
75064,25-34 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,13740.0,5.0,Yes
75065,25-34 years old,Man,Straight / Heterosexual,Argentina,Some college/university study without earning a degree,Both,Employed,11676.0,4.0,No
75069,18-24 years old,Man,Straight / Heterosexual,Brazil,Some college/university study without earning a degree,Non-traditional,"Independent contractor, freelancer, or self-employed",,,No
75100,> 45 years old,Man,Straight / Heterosexual,Brazil,"Associate degree (A.A., A.S., etc.)",Both,"Independent contractor, freelancer, or self-employed",24744.0,11.0,Yes
75125,18-24 years old,Man,Straight / Heterosexual,Spain,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Traditional,Student,,,No
75127,25-34 years old,Man,Straight / Heterosexual,Spain,Some college/university study without earning a degree,Both,Employed,30267.0,9.0,No
75128,18-24 years old,Man,Straight / Heterosexual,Argentina,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Non-traditional,Employed,3888.0,1.5,No
75130,> 45 years old,Man,Straight / Heterosexual,Brazil,"Other doctoral degree (Ph.D., Ed.D., etc.)",Non-traditional,Employed,,10.0,Yes
75147,18-24 years old,Man,LGBT / Non-hetero,Chile,"Professional degree (JD, MD, etc.)",Non-traditional,Employed,10536.0,3.0,Yes
75160,> 45 years old,Man,Straight / Heterosexual,Brazil,"Other doctoral degree (Ph.D., Ed.D., etc.)",Non-traditional,Employed,,5.0,Yes
75170,25-34 years old,Other,Straight / Heterosexual,Brazil,Some college/university study without earning a degree,Non-traditional,Employed,11268.0,12.0,No
75171,18-24 years old,Man,LGBT / Non-hetero,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,27000.0,3.0,Yes
75179,18-24 years old,Man,LGBT / Non-hetero,Mexico,Some college/university study without earning a degree,Non-traditional,Employed,2400.0,7.0,No
75183,35-44 years old,Man,Straight / Heterosexual,Brazil,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Traditional,Employed,43980.0,5.0,Yes
75195,18-24 years old,Man,LGBT / Non-hetero,Brazil,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Non-traditional,Student,,,No
75198,18-24 years old,Man,Straight / Heterosexual,Argentina,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,16548.0,4.5,Yes
75211,35-44 years old,Man,Straight / Heterosexual,Brazil,Some college/university study without earning a degree,Non-traditional,"Independent contractor, freelancer, or self-employed",21996.0,4.0,No
75224,25-34 years old,Man,Straight / Heterosexual,Mexico,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Traditional,Employed,19392.0,1.0,Yes
75228,18-24 years old,Man,LGBT / Non-hetero,Brazil,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Non-traditional,Student,,,No
75257,Under 18 years old,Man,Straight / Heterosexual,Brazil,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Non-traditional,Not employed,,,No
75259,35-44 years old,Man,Straight / Heterosexual,Mexico,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,61406.0,5.0,Yes
75260,25-34 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Traditional,Employed,48000.0,6.0,Yes
75268,35-44 years old,Man,LGBT / Non-hetero,Argentina,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,"Independent contractor, freelancer, or self-employed",73956.0,10.0,No
75270,Under 18 years old,Man,LGBT / Non-hetero,Colombia,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Non-traditional,Student,,,No
75279,35-44 years old,Man,Straight / Heterosexual,Mexico,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Non-traditional,Employed,51708.0,4.0,Yes
75286,35-44 years old,Man,Straight / Heterosexual,Argentina,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Non-traditional,Employed,58392.0,5.0,Yes
75301,18-24 years old,Man,Straight / Heterosexual,Chile,Some college/university study without earning a degree,Non-traditional,Student,,,No
75303,35-44 years old,Man,Straight / Heterosexual,Brazil,Something else,Both,Employed,16488.0,12.0,No
75304,35-44 years old,Man,Straight / Heterosexual,Chile,"Professional degree (JD, MD, etc.)",Non-traditional,Student,,,Yes
75307,Under 18 years old,Man,Straight / Heterosexual,Colombia,Some college/university study without earning a degree,Non-traditional,Not employed,,,No
75345,35-44 years old,Man,Straight / Heterosexual,Colombia,"Professional degree (JD, MD, etc.)",Both,Employed,24000.0,4.0,Yes
75388,Under 18 years old,Man,Straight / Heterosexual,Brazil,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Non-traditional,Student,,,No
75390,> 45 years old,Man,Straight / Heterosexual,Bolivia,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Not employed,,,Yes
75395,35-44 years old,Man,Straight / Heterosexual,Colombia,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,21192.0,0.0,Yes
75414,18-24 years old,Man,Straight / Heterosexual,Guatemala,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Student,,,Yes
75418,18-24 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,17868.0,3.0,Yes
75421,25-34 years old,Man,Straight / Heterosexual,Costa Rica,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,60000.0,4.0,Yes
75439,25-34 years old,Man,Straight / Heterosexual,Chile,"Professional degree (JD, MD, etc.)",Both,Employed,,6.0,Yes
75440,25-34 years old,Man,Straight / Heterosexual,Chile,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Student,,,Yes
75450,25-34 years old,Man,LGBT / Non-hetero,Mexico,"Associate degree (A.A., A.S., etc.)",Both,Student,,,Yes
75464,25-34 years old,Man,Straight / Heterosexual,Ecuador,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Traditional,"Independent contractor, freelancer, or self-employed",24000.0,3.0,Yes
75532,18-24 years old,Man,Straight / Heterosexual,Chile,Some college/university study without earning a degree,Both,Student,,,No
75556,Under 18 years old,Man,Straight / Heterosexual,El Salvador,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Non-traditional,Student,,,No
75565,25-34 years old,Man,Straight / Heterosexual,Spain,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Traditional,Employed,44861.0,4.0,Yes
75566,18-24 years old,Other,LGBT / Non-hetero,Spain,"Associate degree (A.A., A.S., etc.)",Both,Employed,14377.0,4.5,Yes
75581,35-44 years old,Man,Straight / Heterosexual,Spain,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,38915.0,4.0,Yes
75585,25-34 years old,Man,Straight / Heterosexual,Spain,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Both,Employed,41942.0,8.0,Yes
75591,35-44 years old,Man,Straight / Heterosexual,Spain,"Associate degree (A.A., A.S., etc.)",Both,Employed,46482.0,5.0,Yes
75596,18-24 years old,Man,Straight / Heterosexual,Spain,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Student,,,Yes
75599,35-44 years old,Man,Straight / Heterosexual,Spain,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,70804.0,3.0,Yes
75642,18-24 years old,Man,Straight / Heterosexual,Spain,Some college/university study without earning a degree,Both,Employed,19998.0,3.0,No
75667,35-44 years old,Man,Straight / Heterosexual,Spain,Some college/university study without earning a degree,Both,Employed,,2.0,No
75777,35-44 years old,Man,LGBT / Non-hetero,Spain,Some college/university study without earning a degree,Non-traditional,"Independent contractor, freelancer, or self-employed",,,No
75823,Under 18 years old,Man,Straight / Heterosexual,Brazil,Primary/elementary school,Non-traditional,Student,,,No
75834,18-24 years old,Man,Straight / Heterosexual,Spain,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Student,,,Yes
75861,25-34 years old,Man,LGBT / Non-hetero,Spain,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,42804.0,4.0,Yes
75977,18-24 years old,Man,Straight / Heterosexual,Brazil,Some college/university study without earning a degree,Non-traditional,Employed,,6.0,No
76002,25-34 years old,Man,Straight / Heterosexual,Spain,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Non-traditional,Employed,18377.0,1.0,Yes
76013,35-44 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Traditional,"Independent contractor, freelancer, or self-employed",19242.0,6.0,Yes
76024,25-34 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,"Independent contractor, freelancer, or self-employed",13740.0,0.0,Yes
76075,25-34 years old,Man,Straight / Heterosexual,Spain,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Traditional,Employed,33510.0,6.0,Yes
76079,18-24 years old,Man,LGBT / Non-hetero,Mexico,Some college/university study without earning a degree,Both,Student,,,No
76102,25-34 years old,Man,Straight / Heterosexual,Spain,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Traditional,Employed,55130.0,4.0,Yes
76105,18-24 years old,Woman,Straight / Heterosexual,Spain,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Both,Employed,26030.0,2.0,Yes
76132,18-24 years old,Man,Straight / Heterosexual,Spain,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,,3.0,Yes
76176,35-44 years old,Man,Straight / Heterosexual,Colombia,"Professional degree (JD, MD, etc.)",Non-traditional,Not employed,,,Yes
76195,35-44 years old,Man,LGBT / Non-hetero,Argentina,Some college/university study without earning a degree,Non-traditional,Employed,,,No
76269,18-24 years old,Man,Straight / Heterosexual,Colombia,"Professional degree (JD, MD, etc.)",Non-traditional,Employed,3528.0,3.0,Yes
76283,18-24 years old,Man,Straight / Heterosexual,Brazil,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Both,Student,,,No
76290,18-24 years old,Man,Straight / Heterosexual,Brazil,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Traditional,Student,,,No
76300,35-44 years old,Man,Straight / Heterosexual,Spain,Some college/university study without earning a degree,Non-traditional,Employed,51888.0,5.0,No
76316,> 45 years old,Man,Straight / Heterosexual,Chile,"Professional degree (JD, MD, etc.)",Non-traditional,Employed,100351.0,0.0,Yes
76323,25-34 years old,Woman,Straight / Heterosexual,Spain,"Other doctoral degree (Ph.D., Ed.D., etc.)",Traditional,Employed,35672.0,5.0,Yes
76324,35-44 years old,Man,Straight / Heterosexual,Spain,Some college/university study without earning a degree,Non-traditional,Employed,37834.0,5.0,No
76338,25-34 years old,Man,Straight / Heterosexual,Brazil,"Other doctoral degree (Ph.D., Ed.D., etc.)",Non-traditional,Employed,16488.0,7.0,Yes
76384,> 45 years old,Woman,LGBT / Non-hetero,Spain,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Non-traditional,Student,,,Yes
76389,35-44 years old,Man,Straight / Heterosexual,Brazil,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Both,Employed,16488.0,7.0,Yes
76390,18-24 years old,Man,Straight / Heterosexual,Chile,"Professional degree (JD, MD, etc.)",Both,Student,,,Yes
76410,18-24 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Traditional,Student,,,Yes
76434,> 45 years old,Man,Straight / Heterosexual,Argentina,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,38928.0,1.0,Yes
76466,35-44 years old,Man,Straight / Heterosexual,Mexico,"Professional degree (JD, MD, etc.)",Traditional,Employed,11640.0,10.0,Yes
76471,25-34 years old,Man,Straight / Heterosexual,Mexico,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Both,"Independent contractor, freelancer, or self-employed",14220.0,14.0,Yes
76491,18-24 years old,Man,Straight / Heterosexual,Spain,Some college/university study without earning a degree,Both,Student,,,No
76502,18-24 years old,Man,Straight / Heterosexual,Brazil,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Non-traditional,Not employed,,,No
76507,18-24 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Student,,,Yes
76516,25-34 years old,Man,Straight / Heterosexual,Spain,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Non-traditional,"Independent contractor, freelancer, or self-employed",55776.0,10.0,Yes
76537,18-24 years old,Man,Straight / Heterosexual,Brazil,Some college/university study without earning a degree,Non-traditional,Employed,4404.0,4.0,No
76573,25-34 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,"Independent contractor, freelancer, or self-employed",27492.0,3.0,Yes
76583,25-34 years old,Man,Straight / Heterosexual,Argentina,Some college/university study without earning a degree,Non-traditional,Employed,54492.0,7.0,No
76624,> 45 years old,Man,Straight / Heterosexual,Brazil,Some college/university study without earning a degree,Both,Employed,14016.0,0.0,No
76626,18-24 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,19236.0,2.0,Yes
76631,> 45 years old,Other,LGBT / Non-hetero,Mexico,Something else,Non-traditional,Employed,,,No
76636,25-34 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,41232.0,5.0,Yes
76640,25-34 years old,Man,Straight / Heterosexual,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Both,Employed,21996.0,5.0,Yes
76676,35-44 years old,Man,Straight / Heterosexual,Spain,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Non-traditional,Employed,45401.0,1.0,Yes
